West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,,,,,
Age Composition Estimates,,,,,,,,,,,,,,,
sablefish,,,,,,,,,,,,,,,
Extracted: 5/5/2015,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Species Code,Species,Year,Project,INPFC Area,Min Depth (m),Max Depth (m),Length (cm),Age,Female Numbers,Male Numbers,Unsexed Numbers,Lengthed Age Tally: Full Stratum,Age Tally: Female,Age Tally: Male,Age Tally: Unsexed
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,67,35,17786,0,0,124,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,49,37,0,21929,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,56,37,0,38418,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,57,37,0,19300,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,61,37,0,20793,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,67,37,38418,0,0,124,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,57,38,0,22659,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,60,38,19300,0,0,124,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,62,38,17131,0,0,124,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,66,38,0,38418,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,57,39,0,38418,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,59,40,0,25500,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,61,40,0,25500,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,58,42,0,17786,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,60,42,0,25500,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,61,43,18729,0,0,124,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,64,43,0,27880,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,56,45,0,19300,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,62,45,0,20793,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,53,46,0,22659,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,66,46,24454,0,0,124,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,59,47,0,38418,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,63,47,0,24682,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,65,47,17786,0,0,124,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,68,47,0,38418,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,53,48,0,18396,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,54,49,0,19300,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,55,49,0,19300,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,58,51,0,38418,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,69,51,17786,0,0,124,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,54,52,0,21929,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,65,53,0,18434,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,59,55,0,19300,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,54,56,0,18396,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,34Pt5To40Pt5Degs,900,1280.16,58,56,0,38418,0,124,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,47,2,0,184441,0,17,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,44,3,136824,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,46,3,136824,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,53,4,170329,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,52,6,184441,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,52,7,0,150516,0,17,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,55,11,150516,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,60,17,150516,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,62,17,136824,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,55,21,0,150516,0,17,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,58,22,150516,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,61,31,170329,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,53,32,184441,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,61,40,184441,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,50,43,0,136824,0,17,0,1,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,61,45,170329,0,0,17,1,0,0
20510,sablefish,2002,Groundfish Slope Survey,32To34Pt5Degs,900,1280.16,56,46,0,150516,0,17,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,23,0,0,12662,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,24,0,25324,10721,0,309,2,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,25,0,13964,73392,0,309,1,6,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,26,0,12662,10721,0,309,1,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,27,0,0,13964,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,35,1,10741,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,36,1,10162,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,37,1,9911,20324,0,309,1,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,38,1,22423,21344,0,309,2,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,39,1,32184,20349,0,309,3,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,40,1,31255,42936,0,309,3,4,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,41,1,21344,0,0,309,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,42,1,0,119283,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,44,1,22359,0,0,309,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,41,2,0,10603,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,42,2,0,11954,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,45,2,11954,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,46,2,0,10269,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,47,2,0,10160,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,50,2,10160,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,52,2,0,11082,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,45,3,0,22097,0,309,0,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,46,3,21399,11494,0,309,2,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,47,3,0,19697,0,309,0,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,48,3,154704,275331,0,309,2,11,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,49,3,118050,303158,0,309,6,6,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,50,3,1875987,328633,0,309,14,12,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,51,3,251772,3058258,0,309,9,13,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,52,3,116742,224053,0,309,7,5,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,53,3,29201,1441107,0,309,3,7,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,54,3,2058617,1540237,0,309,17,4,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,55,3,1496195,48948,0,309,11,5,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,56,3,111492,21988,0,309,8,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,57,3,134214,0,0,309,5,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,58,3,114149,72952,0,309,7,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,59,3,34741,0,0,309,3,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,60,3,40194,0,0,309,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,61,3,11389,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,48,4,0,1411051,0,309,0,4,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,49,4,0,128217,0,309,0,3,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,50,4,9056,1546188,0,309,1,5,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,51,4,0,61535,0,309,0,6,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,52,4,95654,1568540,0,309,2,6,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,53,4,227656,71922,0,309,3,5,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,54,4,330899,155481,0,309,5,4,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,55,4,160397,17957,0,309,4,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,56,4,186904,21628,0,309,5,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,57,4,93992,23176,0,309,3,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,58,4,12199,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,59,4,36092,0,0,309,3,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,60,4,17291,0,0,309,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,61,4,46087,0,0,309,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,62,4,28856,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,69,4,10883,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,56,5,8645,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,59,5,11954,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,64,5,9334,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,51,6,0,49105,0,309,0,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,57,6,12116,39523,0,309,1,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,63,6,11232,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,60,7,8901,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,67,7,0,8052,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,64,8,10883,11389,0,309,1,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,69,8,11305,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,73,8,9334,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,77,8,28856,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,62,9,0,19762,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,67,9,0,19762,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,72,10,0,12483,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,69,12,0,11389,0,309,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,87,12,11289,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,78,13,10059,0,0,309,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,26,0,10957,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,33,1,12004,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,34,1,0,13183,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,35,1,0,12004,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,36,1,12004,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,37,1,24544,13569,0,196,2,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,38,1,11463,23467,0,196,1,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,39,1,11463,22927,0,196,1,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,40,1,11463,36901,0,196,1,3,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,41,1,0,11868,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,43,1,11868,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,45,1,16958,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,39,2,11062,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,40,2,29882,29882,0,196,1,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,43,2,87801,27134,0,196,1,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,44,2,0,108367,0,196,0,4,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,45,2,0,131172,0,196,0,3,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,46,2,115967,0,0,196,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,47,2,11824,27134,0,196,1,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,48,2,214610,11463,0,196,4,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,49,2,125288,0,0,196,5,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,50,2,53379,126799,0,196,2,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,51,2,12455,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,52,2,27134,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,45,3,0,10518,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,46,3,11824,228271,0,196,1,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,47,3,0,170378,0,196,0,4,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,48,3,315657,494512,0,196,3,5,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,49,3,926919,224971,0,196,7,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,50,3,277612,124622,0,196,4,5,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,51,3,230974,95477,0,196,3,3,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,52,3,238018,79374,0,196,4,3,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,53,3,33065,25281,0,196,3,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,54,3,11177,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,55,3,199813,28166,0,196,4,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,56,3,12304,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,57,3,125911,0,0,196,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,58,3,28166,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,61,3,40598,0,0,196,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,62,3,27134,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,66,3,99666,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,44,4,0,38315,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,48,4,0,199690,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,49,4,49461,0,0,196,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,50,4,25281,1237792,0,196,1,7,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,51,4,0,14327,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,52,4,0,9884,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,53,4,12455,673671,0,196,1,3,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,54,4,696395,84679,0,196,4,4,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,55,4,0,128247,0,196,0,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,56,4,28581,26245,0,196,1,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,57,4,154165,0,0,196,4,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,58,4,39709,23997,0,196,2,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,59,4,12455,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,60,4,16958,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,61,4,54418,0,0,196,3,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,62,4,12455,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,64,4,123663,0,0,196,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,65,4,16958,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,66,4,53379,0,0,196,2,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,74,4,27134,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,46,5,0,25281,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,47,5,0,41270,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,54,5,14327,573951,0,196,1,2,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,57,5,16958,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,59,5,87801,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,62,5,59140,0,0,196,3,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,64,5,11146,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,68,5,11146,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,49,6,0,99666,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,50,6,0,559624,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,52,6,0,26245,0,196,0,1,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,61,6,12455,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,65,6,12455,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,69,7,26245,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,70,7,28581,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,72,7,25281,0,0,196,1,0,0
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,63,8,559624,0,0,196,1,0,0
