West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,,,,
Length Composition Estimates,,,,,,,,,,,,,,
sablefish,,,,,,,,,,,,,,
Extracted: 2/17/2015,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Species Code,Scientific Name,Species,Survey Year,Project,Area Set Identifier,Area Name,Depth Strata Set,Minimum Stratum Depth (m),Maximum Stratum Depth (m),Length Category (cm),Number of Females,Number of Males,Number of Unsexed,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,50,0,182728,12081,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,51,12350,225723,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,52,51310,258287,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,53,33479,317733,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,54,34607,200814,12081,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,55,74869,288304,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,56,99365,288288,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,57,87954,184997,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,58,80665,81899,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,59,81681,70447,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,60,64268,64979,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,61,78641,57877,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,62,89548,12949,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,63,47095,12949,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,64,46504,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,65,31569,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,66,13365,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,67,26314,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,68,26731,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,69,10275,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,70,21610,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,73,12949,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,74,13365,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,83,13365,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,47,0,17680,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,48,7739,17129,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,49,0,50840,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,50,0,81797,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,51,17129,69372,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,52,16295,140247,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,53,50067,194309,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,54,42508,154520,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,55,50021,278539,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,56,24587,202024,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,57,59220,216179,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,58,112950,213346,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,59,137362,182036,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,60,126523,97009,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,61,154598,131461,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,62,135983,43840,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,63,25950,77825,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,64,80968,23866,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,65,11464,23669,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,66,49464,33577,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,67,19709,12986,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,68,33744,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,69,37659,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,70,21381,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,73,10714,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,74,28919,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,75,10714,0,0,
20510,Anoplopoma fimbria,sablefish,1999,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,81,11507,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,38,0,0,10358,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,42,0,10387,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,43,11481,0,12230,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,44,0,7763,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,45,11055,7763,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,46,21413,7763,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,47,0,37637,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,48,0,37339,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,49,50744,9545,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,50,37692,0,32945,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,51,21405,152490,31097,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,52,30626,111505,84411,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,53,39534,72428,85497,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,54,20188,185719,54305,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,55,74871,62688,78346,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,56,22146,54315,23099,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,57,51864,87077,23099,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,58,42506,86679,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,59,72200,84600,43579,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,60,29277,54009,20467,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,61,43895,64727,8599,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,62,70075,62637,11867,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,63,75791,10757,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,64,33138,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,65,0,21514,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,66,11481,0,11867,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,67,0,0,10382,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,68,31143,0,11867,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,69,41900,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,70,21839,10382,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,71,22381,0,23113,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,74,21139,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,75,21514,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,78,9209,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,47,0,8940,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,49,0,36686,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,50,19793,92484,19377,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,51,0,103857,27745,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,52,16156,128025,13873,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,53,19793,99773,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,54,38496,93195,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,55,65433,86366,13873,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,56,13873,125875,13873,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,57,34438,60297,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,58,0,77083,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,59,17237,55937,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,60,25043,8940,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,61,11170,13873,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,62,8940,34101,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,63,35826,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,64,14327,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,65,13873,17237,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,67,17237,19793,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,69,14327,8940,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,70,17945,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,72,28407,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,73,14327,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,74,13873,0,19377,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,75,29926,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,79,17237,0,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,45,0,0,7746,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,49,7433,7433,7746,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,50,0,29865,8092,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,51,7433,30138,21866,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,52,14046,31855,28455,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,53,6481,99788,31044,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,54,13227,99201,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,55,15230,51467,59827,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,56,15493,104403,29349,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,57,70619,45818,14847,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,58,43834,36665,22998,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,59,53656,39194,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,60,53663,39136,0,
20510,Anoplopoma fimbria,sablefish,2000,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,61,63977,9729,0,
